"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"02/06/2022";"2100";"27,1";"30,3";"27,1";"";"";"";"";"";"";"951,7";"951,7";"951,5";"0,0";"96,0";"2,5";"72,40";"0,0"
"02/06/2022";"2200";"25,3";"27,1";"25,3";"";"";"";"";"";"";"952,2";"952,2";"951,7";"0,0";"25,0";"0,0";"";"0,0"
"02/06/2022";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/06/2022";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/06/2022";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/06/2022";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/06/2022";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/06/2022";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/06/2022";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/06/2022";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/06/2022";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/06/2022";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/06/2022";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/06/2022";"1000";"21,5";"21,5";"19,7";"";"";"";"";"";"";"954,7";"954,7";"954,3";"0,0";"103,0";"";"130,70";"0,0"
"03/06/2022";"1100";"24,8";"24,9";"21,5";"";"";"";"";"";"";"955,3";"955,3";"954,7";"1,2";"84,0";"3,6";"863,90";"0,0"
"03/06/2022";"1200";"27,1";"27,5";"24,8";"";"";"";"";"";"";"955,7";"955,7";"955,3";"2,2";"91,0";"5,2";"1652,40";"0,0"
"03/06/2022";"1300";"27,8";"29,1";"26,9";"";"";"";"";"";"";"955,5";"955,7";"955,5";"3,1";"93,0";"8,1";"2176,50";"0,0"
"03/06/2022";"1400";"28,7";"29,4";"27,1";"";"";"";"";"";"";"955,2";"955,6";"955,2";"2,5";"110,0";"6,9";"1879,00";"0,0"
"03/06/2022";"1500";"30,5";"30,5";"28,4";"";"";"";"";"";"";"954,2";"955,2";"954,2";"0,8";"97,0";"5,4";"2231,00";"0,0"
"03/06/2022";"1600";"31,8";"31,9";"29,2";"";"";"";"";"";"";"953,4";"954,2";"953,4";"0,7";"137,0";"5,8";"2028,80";"0,0"
"03/06/2022";"1700";"31,6";"31,7";"29,9";"";"";"";"";"";"";"952,5";"953,4";"952,5";"0,6";"162,0";"6,3";"2670,80";"0,0"
"03/06/2022";"1800";"31,5";"32,0";"30,5";"";"";"";"";"";"";"951,8";"952,5";"951,8";"0,6";"142,0";"5,6";"2265,70";"0,0"
"03/06/2022";"1900";"31,0";"31,9";"30,8";"";"";"";"";"";"";"951,3";"951,8";"951,3";"0,1";"191,0";"5,4";"1525,60";"0,0"
"03/06/2022";"2000";"30,3";"31,0";"30,3";"";"";"";"";"";"";"951,2";"951,4";"951,1";"0,0";"180,0";"4,3";"758,00";"0,0"
"03/06/2022";"2100";"28,1";"30,3";"28,1";"";"";"";"";"";"";"951,5";"951,5";"951,1";"0,0";"138,0";"1,7";"70,90";"0,0"
"03/06/2022";"2200";"27,0";"28,1";"26,8";"";"";"";"";"";"";"951,7";"951,8";"951,5";"0,0";"55,0";"0,0";"";"0,0"
"03/06/2022";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/06/2022";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/06/2022";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/06/2022";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/06/2022";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/06/2022";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/06/2022";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/06/2022";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/06/2022";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/06/2022";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/06/2022";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/06/2022";"1000";"22,4";"";"";"";"";"";"";"";"";"954,3";"";"";"1,5";"79,0";"";"39,40";"0,4"
"04/06/2022";"1100";"24,3";"24,5";"22,4";"";"";"";"";"";"";"955,1";"955,1";"954,3";"3,3";"58,0";"5,8";"770,70";"0,0"
"04/06/2022";"1200";"25,5";"26,0";"24,3";"";"";"";"";"";"";"955,2";"955,2";"955,0";"3,7";"60,0";"7,7";"1566,40";"0,0"
"04/06/2022";"1300";"26,6";"27,2";"25,5";"";"";"";"";"";"";"955,3";"955,4";"955,2";"3,5";"76,0";"7,7";"1786,20";"0,0"
"04/06/2022";"1400";"27,6";"27,6";"26,5";"";"";"";"";"";"";"955,2";"955,4";"955,2";"3,2";"95,0";"7,7";"1296,70";"0,0"
"04/06/2022";"1500";"28,6";"29,5";"27,5";"";"";"";"";"";"";"954,5";"955,2";"954,5";"3,1";"70,0";"7,3";"2141,70";"0,0"
"04/06/2022";"1600";"29,9";"29,9";"28,4";"";"";"";"";"";"";"953,7";"954,5";"953,7";"2,1";"79,0";"7,1";"1733,40";"0,0"
"04/06/2022";"1700";"29,1";"30,7";"28,6";"";"";"";"";"";"";"952,9";"953,7";"952,9";"1,7";"103,0";"6,1";"1497,60";"0,0"
"04/06/2022";"1800";"29,8";"30,6";"29,0";"";"";"";"";"";"";"952,4";"952,9";"952,4";"1,3";"106,0";"4,7";"1539,80";"0,0"
"04/06/2022";"1900";"29,4";"29,9";"29,0";"";"";"";"";"";"";"951,9";"952,4";"951,9";"0,5";"106,0";"4,2";"674,30";"0,0"
"04/06/2022";"2000";"28,9";"29,4";"27,5";"";"";"";"";"";"";"951,6";"951,9";"951,6";"0,0";"124,0";"4,0";"380,10";"0,0"
"04/06/2022";"2100";"26,8";"29,3";"26,8";"";"";"";"";"";"";"951,7";"951,7";"951,6";"0,0";"127,0";"2,0";"57,00";"0,0"
"04/06/2022";"2200";"25,5";"27,4";"25,5";"";"";"";"";"";"";"952,1";"952,1";"951,7";"0,0";"3,0";"0,0";"";"0,0"
"04/06/2022";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/06/2022";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/06/2022";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/06/2022";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/06/2022";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/06/2022";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/06/2022";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/06/2022";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/06/2022";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/06/2022";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/06/2022";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/06/2022";"1000";"22,3";"22,3";"20,7";"";"";"";"";"";"";"954,8";"954,8";"954,4";"3,6";"108,0";"";"142,80";"0,0"
"05/06/2022";"1100";"24,0";"24,1";"22,3";"";"";"";"";"";"";"955,6";"955,6";"954,8";"5,6";"116,0";"8,8";"901,10";"0,0"
"05/06/2022";"1200";"25,0";"25,6";"23,9";"";"";"";"";"";"";"956,2";"956,2";"955,6";"4,9";"118,0";"9,8";"1704,20";"0,0"
"05/06/2022";"1300";"27,0";"27,1";"24,9";"";"";"";"";"";"";"956,1";"956,3";"956,1";"3,9";"113,0";"9,8";"2394,00";"0,0"
"05/06/2022";"1400";"28,3";"29,0";"26,7";"";"";"";"";"";"";"955,7";"956,1";"955,7";"3,7";"116,0";"10,6";"2868,70";"0,0"
"05/06/2022";"1500";"29,0";"29,8";"28,0";"";"";"";"";"";"";"955,1";"955,8";"955,1";"2,8";"128,0";"9,6";"3103,90";"0,0"
"05/06/2022";"1600";"29,6";"30,6";"29,0";"";"";"";"";"";"";"954,2";"955,2";"954,2";"3,6";"105,0";"8,4";"3095,20";"0,0"
"05/06/2022";"1700";"30,2";"31,1";"29,4";"";"";"";"";"";"";"953,4";"954,2";"953,4";"1,5";"141,0";"7,4";"2858,70";"0,0"
"05/06/2022";"1800";"30,5";"31,3";"29,9";"";"";"";"";"";"";"952,7";"953,4";"952,7";"2,2";"106,0";"7,3";"2354,00";"0,0"
"05/06/2022";"1900";"29,9";"31,5";"29,9";"";"";"";"";"";"";"952,4";"952,7";"952,4";"2,0";"102,0";"7,8";"1572,90";"0,0"
"05/06/2022";"2000";"30,0";"30,7";"29,8";"";"";"";"";"";"";"952,3";"952,4";"952,2";"0,7";"91,0";"7,8";"862,30";"0,0"
"05/06/2022";"2100";"27,1";"30,0";"27,1";"";"";"";"";"";"";"952,3";"952,4";"952,3";"0,0";"101,0";"4,9";"92,20";"0,0"
"05/06/2022";"2200";"26,8";"27,1";"26,3";"";"";"";"";"";"";"952,8";"952,8";"952,4";"0,0";"106,0";"2,8";"";"0,0"
"05/06/2022";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06/06/2022";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06/06/2022";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06/06/2022";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06/06/2022";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06/06/2022";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06/06/2022";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06/06/2022";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06/06/2022";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06/06/2022";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06/06/2022";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06/06/2022";"1000";"21,2";"21,2";"20,4";"";"";"";"";"";"";"954,8";"954,8";"954,4";"5,6";"118,0";"";"143,60";"0,0"
"06/06/2022";"1100";"22,5";"22,6";"21,1";"";"";"";"";"";"";"955,7";"955,7";"954,8";"7,1";"117,0";"10,8";"898,60";"0,0"
"06/06/2022";"1200";"23,9";"23,9";"22,5";"";"";"";"";"";"";"956,1";"956,1";"955,7";"6,1";"120,0";"11,4";"1686,60";"0,0"
"06/06/2022";"1300";"25,6";"25,7";"23,7";"";"";"";"";"";"";"956,0";"956,2";"956,0";"5,5";"112,0";"9,9";"2359,70";"0,0"
"06/06/2022";"1400";"26,9";"27,1";"25,1";"";"";"";"";"";"";"955,6";"956,0";"955,6";"4,1";"107,0";"9,7";"2825,80";"0,0"
"06/06/2022";"1500";"27,9";"28,2";"26,6";"";"";"";"";"";"";"954,9";"955,7";"954,8";"4,3";"115,0";"9,0";"3071,70";"0,0"
"06/06/2022";"1600";"28,8";"29,3";"27,7";"";"";"";"";"";"";"953,9";"954,9";"953,9";"3,1";"119,0";"7,6";"3080,90";"0,0"
"06/06/2022";"1700";"28,6";"29,4";"27,5";"";"";"";"";"";"";"952,9";"953,9";"952,9";"3,3";"121,0";"8,0";"2332,00";"0,0"
"06/06/2022";"1800";"29,4";"30,0";"28,6";"";"";"";"";"";"";"952,5";"952,9";"952,5";"2,9";"67,0";"7,4";"2329,90";"0,0"
"06/06/2022";"1900";"28,9";"30,1";"28,8";"";"";"";"";"";"";"952,3";"952,5";"952,2";"3,0";"95,0";"6,4";"1746,20";"0,0"
"06/06/2022";"2000";"28,4";"29,1";"28,4";"";"";"";"";"";"";"952,4";"952,4";"952,3";"2,2";"103,0";"5,6";"877,90";"0,0"
"06/06/2022";"2100";"26,8";"28,4";"26,8";"";"";"";"";"";"";"952,9";"952,9";"952,4";"0,0";"85,0";"3,6";"81,90";"0,0"
"06/06/2022";"2200";"26,2";"26,8";"26,1";"";"";"";"";"";"";"953,4";"953,4";"952,9";"0,0";"101,0";"0,0";"";"0,0"
"06/06/2022";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"07/06/2022";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"07/06/2022";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"07/06/2022";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"07/06/2022";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"07/06/2022";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"07/06/2022";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"07/06/2022";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"07/06/2022";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"07/06/2022";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"07/06/2022";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"07/06/2022";"1000";"21,8";"21,8";"20,5";"";"";"";"";"";"";"955,3";"955,3";"954,7";"1,2";"130,0";"";"145,40";"0,0"
"07/06/2022";"1100";"24,2";"24,2";"21,8";"";"";"";"";"";"";"956,0";"956,0";"955,3";"2,6";"98,0";"4,5";"894,40";"0,0"
"07/06/2022";"1200";"24,8";"25,2";"23,8";"";"";"";"";"";"";"956,0";"956,1";"955,9";"3,5";"118,0";"6,7";"1692,00";"0,0"
"07/06/2022";"1300";"26,0";"26,7";"24,6";"";"";"";"";"";"";"955,7";"956,0";"955,7";"3,3";"119,0";"7,3";"2378,70";"0,0"
"07/06/2022";"1400";"27,4";"27,8";"25,8";"";"";"";"";"";"";"955,3";"955,7";"955,3";"2,4";"121,0";"7,9";"2848,20";"0,0"
"07/06/2022";"1500";"28,7";"29,1";"26,9";"";"";"";"";"";"";"954,4";"955,3";"954,4";"3,1";"88,0";"6,6";"3057,40";"0,0"
"07/06/2022";"1600";"29,8";"30,1";"28,3";"";"";"";"";"";"";"953,6";"954,4";"953,6";"2,1";"123,0";"6,6";"3066,70";"0,0"
"07/06/2022";"1700";"30,0";"30,2";"29,3";"";"";"";"";"";"";"952,5";"953,6";"952,5";"0,2";"188,0";"5,6";"2866,30";"0,0"
"07/06/2022";"1800";"30,5";"30,5";"29,7";"";"";"";"";"";"";"952,1";"952,5";"952,0";"0,2";"142,0";"5,1";"2358,90";"0,0"
"07/06/2022";"1900";"29,9";"30,6";"29,9";"";"";"";"";"";"";"951,9";"952,1";"951,9";"0,2";"131,0";"3,9";"1666,20";"0,0"
"07/06/2022";"2000";"29,1";"30,2";"29,1";"";"";"";"";"";"";"952,0";"952,0";"951,9";"0,0";"165,0";"4,5";"851,10";"0,0"
"07/06/2022";"2100";"26,5";"29,1";"26,4";"";"";"";"";"";"";"952,4";"952,4";"952,0";"0,0";"62,0";"1,8";"76,80";"0,0"
"07/06/2022";"2200";"25,1";"26,7";"25,1";"";"";"";"";"";"";"952,7";"952,7";"952,4";"0,0";"52,0";"0,0";"";"0,0"
"07/06/2022";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"08/06/2022";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"08/06/2022";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"08/06/2022";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"08/06/2022";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"08/06/2022";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"08/06/2022";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"08/06/2022";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"08/06/2022";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"08/06/2022";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"08/06/2022";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"08/06/2022";"1000";"22,2";"22,2";"19,9";"";"";"";"";"";"";"954,3";"954,3";"954,1";"0,6";"94,0";"";"137,70";"0,0"
"08/06/2022";"1100";"25,2";"25,2";"22,2";"";"";"";"";"";"";"954,8";"954,8";"954,3";"2,3";"86,0";"4,8";"891,50";"0,0"
"08/06/2022";"1200";"26,6";"26,8";"25,0";"";"";"";"";"";"";"955,1";"955,1";"954,8";"3,5";"81,0";"7,0";"1692,00";"0,0"
"08/06/2022";"1300";"27,8";"28,5";"26,6";"";"";"";"";"";"";"955,1";"955,2";"955,0";"3,4";"88,0";"7,6";"2378,10";"0,0"
"08/06/2022";"1400";"28,6";"29,1";"27,8";"";"";"";"";"";"";"954,5";"955,1";"954,5";"3,7";"107,0";"7,7";"2858,30";"0,0"
"08/06/2022";"1500";"30,0";"30,0";"28,2";"";"";"";"";"";"";"953,7";"954,5";"953,7";"2,5";"118,0";"7,0";"2979,80";"0,0"
"08/06/2022";"1600";"29,3";"30,9";"28,6";"";"";"";"";"";"";"952,7";"953,7";"952,7";"1,3";"141,0";"6,2";"2330,60";"0,0"
"08/06/2022";"1700";"30,0";"31,9";"28,7";"";"";"";"";"";"";"951,9";"952,7";"951,9";"1,9";"116,0";"6,3";"2207,20";"0,0"
"08/06/2022";"1800";"31,1";"32,1";"29,4";"";"";"";"";"";"";"951,7";"951,9";"951,7";"0,7";"133,0";"5,9";"2143,90";"0,0"
"08/06/2022";"1900";"30,8";"31,5";"29,3";"";"";"";"";"";"";"951,6";"951,7";"951,6";"0,1";"110,0";"4,4";"997,10";"0,0"
"08/06/2022";"2000";"30,3";"31,4";"30,2";"";"";"";"";"";"";"951,7";"951,7";"951,5";"0,1";"81,0";"6,2";"876,60";"0,0"
"08/06/2022";"2100";"27,2";"30,3";"27,2";"";"";"";"";"";"";"952,0";"952,0";"951,7";"0,0";"62,0";"2,6";"85,60";"0,0"
"08/06/2022";"2200";"26,0";"27,2";"26,0";"";"";"";"";"";"";"952,4";"952,4";"952,0";"0,0";"50,0";"1,5";"";"0,0"
"08/06/2022";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
